id_geografia,cve_geo,entidad,municipio,abreviatura_entidad,latitud,longitud
1449,20425,OAXACA,SANTA MARÍA PÁPALO,OC,17.4702976,-96.4750483
1452,20428,OAXACA,SANTA MARÍA QUIEGOLANI,OC,16.1637968,-96.0307211
1453,20429,OAXACA,SANTA MARÍA SOLA,OC,16.3400297,-97.004721
1454,20430,OAXACA,SANTA MARÍA TATALTEPEC,OC,17.0832852,-97.2342416
1455,20431,OAXACA,SANTA MARÍA TECOMAVACA,OC,17.5722526,-97.0127974
1456,20432,OAXACA,SANTA MARÍA TEMAXCALAPA,OC,17.2251958,-96.094492
1457,20433,OAXACA,SANTA MARÍA TEMAXCALTEPEC,OC,16.0947192,-97.1140758
1458,20434,OAXACA,SANTA MARÍA TEOPOXCO,OC,18.0959973,-96.5718501
1459,20435,OAXACA,SANTA MARÍA TEPANTLALI,OC,16.5951047,-96.0036433
1460,20436,OAXACA,SANTA MARÍA TEXCATITLÁN,OC,17.4246458,-97.0400082
1461,20437,OAXACA,SANTA MARÍA TLAHUITOLTEPEC,OC,17.0551133,-96.0347708
1462,20438,OAXACA,SANTA MARÍA TLALIXTAC,OC,17.5706038,-96.4417071
1463,20439,OAXACA,SANTA MARÍA TONAMECA,OC,15.4449702,-96.3243315
1464,20440,OAXACA,SANTA MARÍA TOTOLAPILLA,OC,16.3611622,-95.3731637
1465,20441,OAXACA,SANTA MARÍA XADANI,OC,16.2137083,-95.0111461
1466,20442,OAXACA,SANTA MARÍA YALINA,OC,17.1425695,-96.1546013
1467,20443,OAXACA,SANTA MARÍA YAVESÍA,OC,17.1403175,-96.2546256
1468,20444,OAXACA,SANTA MARÍA YOLOTEPEC,OC,16.5236497,-97.3019181
1469,20445,OAXACA,SANTA MARÍA YOSOYÚA,OC,17.0712669,-97.3053252
1470,20446,OAXACA,SANTA MARÍA YUCUHITI,OC,17.0105494,-97.4610232
1471,20447,OAXACA,SANTA MARÍA ZACATEPEC,OC,16.455002,-97.5923559
1472,20448,OAXACA,SANTA MARÍA ZANIZA,OC,16.3918351,-97.2018757
1473,20449,OAXACA,SANTA MARÍA ZOQUITLÁN,OC,16.3330095,-96.2110336
1474,20450,OAXACA,SANTIAGO AMOLTEPEC,OC,16.382726,-97.294129
1475,20451,OAXACA,SANTIAGO APOALA,OC,17.3854969,-97.0813003
1476,20452,OAXACA,SANTIAGO APÓSTOL,OC,16.4815347,-96.432069
1477,20453,OAXACA,SANTIAGO ASTATA,OC,15.5915472,-95.4033116
1478,20454,OAXACA,SANTIAGO ATITLÁN,OC,17.0614304,-95.5644869
1479,20455,OAXACA,SANTIAGO AYUQUILILLA,OC,17.5606381,-97.5729744
1480,20456,OAXACA,SANTIAGO CACALOXTEPEC,OC,17.4312857,-97.4425751
1481,20457,OAXACA,SANTIAGO CAMOTLÁN,OC,17.2646561,-96.1104762
1484,20460,OAXACA,SANTIAGO CHOÁPAM,OC,17.2138203,-95.5521444
1482,20458,OAXACA,SANTIAGO COMALTEPEC,OC,17.3350852,-96.3252127
1485,20461,OAXACA,SANTIAGO DEL RÍO,OC,17.2721511,-98.0518745
1486,20462,OAXACA,SANTIAGO HUAJOLOTITLÁN,OC,17.4935939,-97.4354361
1487,20463,OAXACA,SANTIAGO HUAUCLILLA,OC,17.2703027,-97.0417498
1488,20464,OAXACA,SANTIAGO IHUITLÁN PLUMAS,OC,17.5054508,-97.2547075
1489,20465,OAXACA,SANTIAGO IXCUINTEPEC,OC,16.5605302,-95.372318
1490,20466,OAXACA,SANTIAGO IXTAYUTLA,OC,16.3354023,-97.3907088
1491,20467,OAXACA,SANTIAGO JAMILTEPEC,OC,16.164605,-97.4910856
1492,20468,OAXACA,SANTIAGO JOCOTEPEC,OC,17.3208447,-95.5639898
1493,20469,OAXACA,SANTIAGO JUXTLAHUACA,OC,17.2007045,-98.0044818
1494,20470,OAXACA,SANTIAGO LACHIGUIRI,OC,16.4111251,-95.315757
1495,20471,OAXACA,SANTIAGO LALOPA,OC,17.2504654,-96.1454932
1496,20472,OAXACA,SANTIAGO LAOLLAGA,OC,16.3505592,-95.1216485
1497,20473,OAXACA,SANTIAGO LAXOPA,OC,17.1311127,-96.1848227
1498,20474,OAXACA,SANTIAGO LLANO GRANDE,OC,16.2921935,-98.1722807
1499,20475,OAXACA,SANTIAGO MATATLÁN,OC,16.5157958,-96.2300324
1500,20476,OAXACA,SANTIAGO MILTEPEC,OC,17.590504,-97.4121439
1501,20477,OAXACA,SANTIAGO MINAS,OC,16.253426,-97.1341352
1502,20478,OAXACA,SANTIAGO NACALTEPEC,OC,17.3019707,-96.5459384
1503,20479,OAXACA,SANTIAGO NEJAPILLA,OC,17.2513022,-97.2221419
1090,20066,OAXACA,SANTIAGO NILTEPEC,OC,16.3343536,-94.3646815
1504,20480,OAXACA,SANTIAGO NUNDICHE,OC,17.1954452,-97.4024594
1505,20481,OAXACA,SANTIAGO NUYOÓ,OC,17.0054621,-97.4559541
1506,20482,OAXACA,SANTIAGO PINOTEPA NACIONAL,OC,16.2020433,-98.0301251
1507,20483,OAXACA,SANTIAGO SUCHILQUITONGO,OC,17.1449653,-96.522527
1508,20484,OAXACA,SANTIAGO TAMAZOLA,OC,17.4009512,-98.1314881
1509,20485,OAXACA,SANTIAGO TAPEXTLA,OC,16.2027492,-98.2650907
1511,20487,OAXACA,SANTIAGO TENANGO,OC,17.1929714,-97.0014773
1512,20488,OAXACA,SANTIAGO TEPETLAPA,OC,17.4657345,-97.240553
1513,20489,OAXACA,SANTIAGO TETEPEC,OC,16.1920175,-97.4453714
1514,20490,OAXACA,SANTIAGO TEXCALCINGO,OC,18.1229504,-96.5807569
1515,20491,OAXACA,SANTIAGO TEXTITLÁN,OC,16.4133808,-97.1537153
1516,20492,OAXACA,SANTIAGO TILANTONGO,OC,17.1659078,-97.2023293
1517,20493,OAXACA,SANTIAGO TILLO,OC,17.2737026,-97.1911004
1518,20494,OAXACA,SANTIAGO TLAZOYALTEPEC,OC,17.0136847,-96.5943783
1519,20495,OAXACA,SANTIAGO XANICA,OC,16.0034088,-96.1329734
1520,20496,OAXACA,SANTIAGO XIACUÍ,OC,17.1735231,-96.2553861
1521,20497,OAXACA,SANTIAGO YAITEPEC,OC,16.1332056,-97.1609695
1522,20498,OAXACA,SANTIAGO YAVEO,OC,17.2008982,-95.420249
1523,20499,OAXACA,SANTIAGO YOLOMÉCATL,OC,17.2815358,-97.3411101
1524,20500,OAXACA,SANTIAGO YOSONDÚA,OC,16.5224158,-97.3435792
1525,20501,OAXACA,SANTIAGO YUCUYACHI,OC,17.3629525,-98.1147058
1526,20502,OAXACA,SANTIAGO ZACATEPEC,OC,17.0933823,-95.5453864
1527,20503,OAXACA,SANTIAGO ZOOCHILA,OC,17.1314038,-96.1431699
1530,20506,OAXACA,SANTO DOMINGO ALBARRADAS,OC,17.0404957,-96.1200338
1531,20507,OAXACA,SANTO DOMINGO ARMENTA,OC,16.19587,-98.2241348
1532,20508,OAXACA,SANTO DOMINGO CHIHUITÁN,OC,16.353079,-95.094453
1533,20509,OAXACA,SANTO DOMINGO DE MORELOS,OC,15.4958816,-96.4005075
1529,20505,OAXACA,SANTO DOMINGO INGENIO,OC,16.3518572,-94.4607068
1534,20510,OAXACA,SANTO DOMINGO IXCATLÁN,OC,16.5450136,-97.3154961
1535,20511,OAXACA,SANTO DOMINGO NUXAÁ,OC,17.131883,-97.0714556
1536,20512,OAXACA,SANTO DOMINGO OZOLOTEPEC,OC,16.0903125,-96.1837438
1537,20513,OAXACA,SANTO DOMINGO PETAPA,OC,16.4914409,-95.0825521
1538,20514,OAXACA,SANTO DOMINGO ROAYAGA,OC,17.201547,-96.0652462
1539,20515,OAXACA,SANTO DOMINGO TEHUANTEPEC,OC,16.195541,-95.1355377
1540,20516,OAXACA,SANTO DOMINGO TEOJOMULCO,OC,16.352185,-97.1334275
1541,20517,OAXACA,SANTO DOMINGO TEPUXTEPEC,OC,16.5724794,-96.0319463
1542,20518,OAXACA,SANTO DOMINGO TLATAYÁPAM,OC,17.2426884,-97.2049283
1543,20519,OAXACA,SANTO DOMINGO TOMALTEPEC,OC,17.0337511,-96.3727687
1545,20521,OAXACA,SANTO DOMINGO TONALTEPEC,OC,17.3639086,-97.2136296
1544,20520,OAXACA,SANTO DOMINGO TONALÁ,OC,17.4028602,-97.5750156
1546,20522,OAXACA,SANTO DOMINGO XAGACÍA,OC,17.0919953,-96.1604661
1547,20523,OAXACA,SANTO DOMINGO YANHUITLÁN,OC,17.3140954,-97.2032314
1548,20524,OAXACA,SANTO DOMINGO YODOHINO,OC,17.3700791,-97.405888
1549,20525,OAXACA,SANTO DOMINGO ZANATEPEC,OC,16.2858093,-94.2114052
1554,20530,OAXACA,SANTO TOMÁS JALIEZA,OC,16.5039762,-96.4015719
1555,20531,OAXACA,SANTO TOMÁS MAZALTEPEC,OC,17.1024696,-96.521752
1556,20532,OAXACA,SANTO TOMÁS OCOTEPEC,OC,17.0842916,-97.4544285
1557,20533,OAXACA,SANTO TOMÁS TAMAZULAPAN,OC,16.1619324,-96.3508984
1550,20526,OAXACA,SANTOS REYES NOPALA,OC,16.0624352,-97.0840009
1551,20527,OAXACA,SANTOS REYES PÁPALO,OC,17.4816764,-96.513916
1552,20528,OAXACA,SANTOS REYES TEPEJILLO,OC,17.2615921,-97.5617961
1553,20529,OAXACA,SANTOS REYES YUCUNÁ,OC,17.4639867,-98.0016296
1561,20537,OAXACA,SILACAYOÁPAM,OC,17.300521,-98.0833307
1562,20538,OAXACA,SITIO DE XITLAPEHUA,OC,16.210373,-96.3157371
1563,20539,OAXACA,SOLEDAD ETLA,OC,17.1018063,-96.4914725
1055,20031,OAXACA,TAMAZULÁPAM DEL ESPÍRITU SANTO,OC,17.0315969,-96.0354382
1565,20541,OAXACA,TANETZE DE ZARAGOZA,OC,17.2236239,-96.180805
1566,20542,OAXACA,TANICHE,OC,16.3401072,-96.4512893
1567,20543,OAXACA,TATALTEPEC DE VALDÉS,OC,16.1823063,-97.324585
1568,20544,OAXACA,TEOCOCUILCO DE MARCOS PÉREZ,OC,17.2107161,-96.36538
1569,20545,OAXACA,TEOTITLÁN DE FLORES MAGÓN,OC,18.0756404,-97.0414535
1570,20546,OAXACA,TEOTITLÁN DEL VALLE,OC,17.0146486,-96.3108215
1571,20547,OAXACA,TEOTONGO,OC,17.4334764,-97.3212165
1572,20548,OAXACA,TEPELMEME VILLA DE MORELOS,OC,17.5229302,-97.2143913
1575,20551,OAXACA,TLACOLULA DE MATAMOROS,OC,16.5720246,-96.2845174
1576,20552,OAXACA,TLACOTEPEC PLUMAS,OC,17.5102798,-97.2558185
1577,20553,OAXACA,TLALIXTAC DE CABRERA,OC,17.0428144,-96.3854301
1578,20554,OAXACA,TOTONTEPEC VILLA DE MORELOS,OC,17.1531082,-96.0138477
1579,20555,OAXACA,TRINIDAD ZAACHILA,OC,16.5516418,-96.4555236
1581,20557,OAXACA,UNIÓN HIDALGO,OC,16.2822166,-94.494418
1582,20558,OAXACA,VALERIO TRUJANO,OC,17.4618172,-96.5848795
1429,20405,OAXACA,VILLA DE CHILAPA DE DÍAZ,OC,17.3517984,-97.3754884
1362,20338,OAXACA,VILLA DE ETLA,OC,17.1227101,-96.4802086
1483,20459,OAXACA,VILLA DE SANTIAGO CHAZUMBA,OC,18.1119566,-97.4049943
1564,20540,OAXACA,VILLA DE TAMAZULÁPAM DEL PROGRESO,OC,17.4023026,-97.3422253
1358,20334,OAXACA,VILLA DE TUTUTEPEC,OC,16.0747621,-97.3630749
1589,20565,OAXACA,VILLA DE ZAACHILA,OC,16.5702584,-96.4502118
1584,20560,OAXACA,VILLA DÍAZ ORDAZ,OC,16.5954773,-96.2557133
1062,20038,OAXACA,VILLA HIDALGO,OC,17.1109197,-96.1043804
1301,20277,OAXACA,VILLA SOLA DE VEGA,OC,16.3053129,-96.584085
1304,20280,OAXACA,VILLA TALEA DE CASTRO,OC,17.213601,-96.1459716
1510,20486,OAXACA,VILLA TEJÚPAM DE LA UNIÓN,OC,17.4001515,-97.2824675
1585,20561,OAXACA,YAXE,OC,16.4330456,-96.2820923
1587,20563,OAXACA,YOGANA,OC,16.274037,-96.4718796
1588,20564,OAXACA,YUTANDUCHI DE GUERRERO,OC,17.0222039,-97.1750996
1591,20567,OAXACA,ZAPOTITLÁN LAGUNAS,OC,17.4519713,-98.2322469
1592,20568,OAXACA,ZAPOTITLÁN PALMAS,OC,17.5323506,-97.4905333
1594,20570,OAXACA,ZIMATLÁN DE ÁLVAREZ,OC,16.520007,-96.4708279
1198,20174,OAXACA,ÁNIMAS TRUJANO,OC,16.5919976,-96.4247506
2499,35335,OTROS PAISES,OTROS PAISES,OTROS,,
2498,34334,OTROS PAISES DE LATINOAMERICA,OTROS PAISES DE LATINOAMERICA,ALTN,,
1596,21001,PUEBLA,ACAJETE,PL,19.0617785,-97.5709774
1597,21002,PUEBLA,ACATENO,PL,20.0747659,-97.1237453
1598,21003,PUEBLA,ACATLÁN,PL,18.1208285,-98.0254981
1599,21004,PUEBLA,ACATZINGO,PL,18.5846038,-97.4707655
1600,21005,PUEBLA,ACTEOPAN,PL,18.4554073,-98.4255049
1601,21006,PUEBLA,AHUACATLÁN,PL,20.0019678,-97.5138516
1602,21007,PUEBLA,AHUATLÁN,PL,18.342284,-98.1518828
1603,21008,PUEBLA,AHUAZOTEPEC,PL,20.0245768,-98.0944451
1604,21009,PUEBLA,AHUEHUETITLA,PL,18.1238763,-98.1316879
1605,21010,PUEBLA,AJALPAN,PL,18.2239132,-97.1529896
1606,21011,PUEBLA,ALBINO ZERTUCHE,PL,18.0102198,-98.3224572
1607,21012,PUEBLA,ALJOJUCA,PL,19.0601463,-97.3152807
1608,21013,PUEBLA,ALTEPEXI,PL,18.2200361,-97.1757047
1609,21014,PUEBLA,AMIXTLÁN,PL,20.0257973,-97.4756101
1610,21015,PUEBLA,AMOZOC,PL,19.0240606,-98.0241701
1611,21016,PUEBLA,AQUIXTLA,PL,19.474808,-97.5611903
1612,21017,PUEBLA,ATEMPAN,PL,19.502364,-97.2733403
1613,21018,PUEBLA,ATEXCAL,PL,18.2354063,-97.4412541
1675,21080,PUEBLA,ATLEQUIZAYAN,PL,20.0050427,-97.372671
1614,21019,PUEBLA,ATLIXCO,PL,18.5431854,-98.2603003
1615,21020,PUEBLA,ATOYATEMPAN,PL,18.4921241,-97.5449499
1616,21021,PUEBLA,ATZALA,PL,18.3241352,-98.3315393
1617,21022,PUEBLA,ATZITZIHUACÁN,PL,18.4925362,-98.345751
1618,21023,PUEBLA,ATZITZINTLA,PL,18.5350575,-97.1938596
1619,21024,PUEBLA,AXUTLA,PL,18.1118794,-98.2321852
1620,21025,PUEBLA,AYOTOXCO DE GUERRERO,PL,20.0549774,-97.2437885
1621,21026,PUEBLA,CALPAN,PL,19.0628577,-98.2733261
1622,21027,PUEBLA,CALTEPEC,PL,18.1056308,-97.2845734
1623,21028,PUEBLA,CAMOCUAUTLA,PL,20.0218556,-97.4527817
1624,21029,PUEBLA,CAXHUACAN,PL,20.0350249,-97.3623822
1694,21099,PUEBLA,CAÑADA MORELOS,PL,18.4413178,-97.2519545
1640,21045,PUEBLA,CHALCHICOMULA DE SESMA,PL,18.5917736,-97.2654585
1641,21046,PUEBLA,CHAPULCO,PL,18.3713757,-97.2440202
1642,21047,PUEBLA,CHIAUTLA,PL,18.1758744,-98.3610012
1643,21048,PUEBLA,CHIAUTZINGO,PL,19.1210492,-98.2805733
1645,21050,PUEBLA,CHICHIQUILA,PL,19.1200927,-97.0403756
1644,21049,PUEBLA,CHICONCUAUTLA,PL,20.0541163,-97.5622652
1646,21051,PUEBLA,CHIETLA,PL,18.3109713,-98.3442069
1647,21052,PUEBLA,CHIGMECATITLÁN,PL,18.3844038,-98.0432236
1648,21053,PUEBLA,CHIGNAHUAPAN,PL,19.5017604,-98.0151511
1649,21054,PUEBLA,CHIGNAUTLA,PL,19.4850083,-97.2322523
1650,21055,PUEBLA,CHILA,PL,17.5812057,-97.5141977
1651,21056,PUEBLA,CHILA DE LA SAL,PL,18.063276,-98.290356
1653,21058,PUEBLA,CHILCHOTLA,PL,19.1518727,-97.1102016
1654,21059,PUEBLA,CHINANTLA,PL,18.1201808,-98.154739
1625,21030,PUEBLA,COATEPEC,PL,20.0343722,-97.4356158
1626,21031,PUEBLA,COATZINGO,PL,18.3654516,-98.1027179
1627,21032,PUEBLA,COHETZALA,PL,18.1223111,-98.4821199
1628,21033,PUEBLA,COHUECAN,PL,18.4659538,-98.431376
1629,21034,PUEBLA,CORONANGO,PL,19.0751968,-98.1829065
1630,21035,PUEBLA,COXCATLÁN,PL,18.1559519,-97.0849607
1631,21036,PUEBLA,COYOMEAPAN,PL,18.1701493,-96.5933001
1632,21037,PUEBLA,COYOTEPEC,PL,18.2415897,-97.4950808
1633,21038,PUEBLA,CUAPIAXTLA DE MADERO,PL,18.5500744,-97.4931071
1634,21039,PUEBLA,CUAUTEMPAN,PL,19.5445498,-97.4746468
1635,21040,PUEBLA,CUAUTINCHÁN,PL,18.5720571,-98.0057515
1636,21041,PUEBLA,CUAUTLANCINGO,PL,19.0521649,-98.1623916
1637,21042,PUEBLA,CUAYUCA DE ANDRADE,PL,18.2911993,-98.1101912
1638,21043,PUEBLA,CUETZALAN DEL PROGRESO,PL,20.0106673,-97.3114774
1639,21044,PUEBLA,CUYOACO,PL,19.3619215,-97.3718665
1655,21060,PUEBLA,DOMINGO ARENAS,PL,19.0831303,-98.2727033
1656,21061,PUEBLA,ELOXOCHITLÁN,PL,18.2956209,-96.5717414
1657,21062,PUEBLA,EPATLÁN,PL,18.3830432,-98.221484
1658,21063,PUEBLA,ESPERANZA,PL,18.5130085,-97.2230455
1659,21064,PUEBLA,FRANCISCO Z. MENA,PL,20.4401299,-97.5107695
1660,21065,PUEBLA,GENERAL FELIPE ÁNGELES,PL,18.5936267,-97.4231659
1661,21066,PUEBLA,GUADALUPE,PL,18.0529282,-98.0713517
1662,21067,PUEBLA,GUADALUPE VICTORIA,PL,19.1723231,-97.2033704
1663,21068,PUEBLA,HERMENEGILDO GALEANA,PL,20.0718241,-97.4440635
1652,21057,PUEBLA,HONEY,PL,20.1421169,-98.1243695
1664,21069,PUEBLA,HUAQUECHULA,PL,18.4614548,-98.3229515
1665,21070,PUEBLA,HUATLATLAUCA,PL,18.4043588,-98.0302779
1666,21071,PUEBLA,HUAUCHINANGO,PL,20.1028912,-98.0304824
1667,21072,PUEBLA,HUEHUETLA,PL,20.0614895,-97.3729639
1668,21073,PUEBLA,HUEHUETLÁN EL CHICO,PL,18.2223401,-98.4116613
1745,21150,PUEBLA,HUEHUETLÁN EL GRANDE,PL,18.44179,-98.1004478
1669,21074,PUEBLA,HUEJOTZINGO,PL,19.0932379,-98.2429272
1670,21075,PUEBLA,HUEYAPAN,PL,19.5257209,-97.2645106
1671,21076,PUEBLA,HUEYTAMALCO,PL,19.5622124,-97.1720547
1672,21077,PUEBLA,HUEYTLALPAN,PL,20.013264,-97.4155242
1673,21078,PUEBLA,HUITZILAN DE SERDÁN,PL,19.5758364,-97.4137173
1674,21079,PUEBLA,HUITZILTEPEC,PL,18.4609896,-97.5251
1676,21081,PUEBLA,IXCAMILPA DE GUERRERO,PL,18.0137356,-98.4147663
1677,21082,PUEBLA,IXCAQUIXTLA,PL,18.2736344,-97.4956451
1678,21083,PUEBLA,IXTACAMAXTITLÁN,PL,19.3724972,-97.4859653
1679,21084,PUEBLA,IXTEPEC,PL,20.0129772,-97.3848406
1680,21085,PUEBLA,IZÚCAR DE MATAMOROS,PL,18.3608032,-98.2755463
1681,21086,PUEBLA,JALPAN,PL,20.2848347,-97.5633473
1682,21087,PUEBLA,JOLALPAN,PL,18.191386,-98.5039471
1683,21088,PUEBLA,JONOTLA,PL,20.0149369,-97.3429657
1684,21089,PUEBLA,JOPALA,PL,20.0946081,-97.4134512
1685,21090,PUEBLA,JUAN C. BONILLA,PL,19.0638502,-98.194452
1686,21091,PUEBLA,JUAN GALINDO,PL,20.1243499,-98.0007711
1687,21092,PUEBLA,JUAN N. MÉNDEZ,PL,18.3224016,-97.4620244
1690,21095,PUEBLA,LA MAGDALENA TLATLAUQUITEPEC,PL,18.4530672,-98.0602522
1688,21093,PUEBLA,LAFRAGUA,PL,19.1747917,-97.1756356
1689,21094,PUEBLA,LIBRES,PL,19.2753037,-97.4115814
1713,21118,PUEBLA,LOS REYES DE JUÁREZ,PL,18.5648438,-97.4847173
1691,21096,PUEBLA,MAZAPILTEPEC DE JUÁREZ,PL,19.0709351,-97.4212605
1692,21097,PUEBLA,MIXTLA,PL,18.541109,-97.5343754
1693,21098,PUEBLA,MOLCAXAC,PL,18.4416445,-97.5442694
1695,21100,PUEBLA,NAUPAN,PL,20.1342499,-98.0635039
1696,21101,PUEBLA,NAUZONTLA,PL,19.5732536,-97.3611231
1697,21102,PUEBLA,NEALTICAN,PL,19.0303408,-98.2539829
1698,21103,PUEBLA,NICOLÁS BRAVO,PL,18.3647604,-97.1820372
1813,21999,PUEBLA,NO ESPECIFICADO,PL,,
1699,21104,PUEBLA,NOPALUCAN,PL,19.1257705,-97.4924736
1700,21105,PUEBLA,OCOTEPEC,PL,19.3319793,-97.3857183
1701,21106,PUEBLA,OCOYUCAN,PL,18.5836744,-98.1809167
1702,21107,PUEBLA,OLINTLA,PL,20.06064,-97.4105055
1703,21108,PUEBLA,ORIENTAL,PL,19.2232889,-97.3709663
1704,21109,PUEBLA,PAHUATLÁN,PL,20.1632614,-98.0859677
1705,21110,PUEBLA,PALMAR DE BRAVO,PL,18.5009335,-97.3251024
1706,21111,PUEBLA,PANTEPEC,PL,20.3118551,-97.5618567
1707,21112,PUEBLA,PETLALCINGO,PL,18.0455925,-97.5504253
1708,21113,PUEBLA,PIAXTLA,PL,18.1155522,-98.1536521
1709,21114,PUEBLA,PUEBLA,PL,19.0238363,-98.1150981
1710,21115,PUEBLA,QUECHOLAC,PL,18.5718228,-97.3937615
1711,21116,PUEBLA,QUIMIXTLÁN,PL,19.1511742,-97.0808439
1712,21117,PUEBLA,RAFAEL LARA GRAJALES,PL,19.1331383,-97.4816383
1714,21119,PUEBLA,SAN ANDRÉS CHOLULA,PL,19.0303398,-98.180236
1715,21120,PUEBLA,SAN ANTONIO CAÑADA,PL,18.2950418,-97.1724005
1716,21121,PUEBLA,SAN DIEGO LA MESA TOCHIMILTZINGO,PL,18.4834512,-98.1953051
1717,21122,PUEBLA,SAN FELIPE TEOTLALCINGO,PL,19.1408609,-98.2943637
1718,21123,PUEBLA,SAN FELIPE TEPATLÁN,PL,20.0528808,-97.4746203
1719,21124,PUEBLA,SAN GABRIEL CHILAC,PL,18.1934584,-97.2052734
1720,21125,PUEBLA,SAN GREGORIO ATZOMPA,PL,19.0136069,-98.2044756
1721,21126,PUEBLA,SAN JERÓNIMO TECUANIPAN,PL,19.0051883,-98.2403445
1722,21127,PUEBLA,SAN JERÓNIMO XAYACATLÁN,PL,18.131657,-97.5451614
1723,21128,PUEBLA,SAN JOSÉ CHIAPA,PL,19.1431454,-97.46078
1724,21129,PUEBLA,SAN JOSÉ MIAHUATLÁN,PL,18.1724858,-97.1715558
1725,21130,PUEBLA,SAN JUAN ATENCO,PL,19.0523942,-97.3227037
1726,21131,PUEBLA,SAN JUAN ATZOMPA,PL,18.4445937,-98.0127534
1727,21132,PUEBLA,SAN MARTÍN TEXMELUCAN,PL,19.1658469,-98.2607856
1728,21133,PUEBLA,SAN MARTÍN TOTOLTEPEC,PL,18.3857132,-98.2047043
1729,21134,PUEBLA,SAN MATÍAS TLALANCALECA,PL,19.1927938,-98.2953388
1730,21135,PUEBLA,SAN MIGUEL IXITLÁN,PL,17.5958265,-97.4624327
1731,21136,PUEBLA,SAN MIGUEL XOXTLA,PL,19.100589,-98.1834916
1732,21137,PUEBLA,SAN NICOLÁS BUENOS AIRES,PL,19.0942828,-97.3254283
1733,21138,PUEBLA,SAN NICOLÁS DE LOS RANCHOS,PL,19.0421321,-98.2908509
1734,21139,PUEBLA,SAN PABLO ANICANO,PL,18.0728036,-98.0502517
1735,21140,PUEBLA,SAN PEDRO CHOLULA,PL,19.0344943,-98.1827021
1736,21141,PUEBLA,SAN PEDRO YELOIXTLAHUACA,PL,18.0701578,-98.0441157
1737,21142,PUEBLA,SAN SALVADOR EL SECO,PL,19.0805083,-97.3833899
1738,21143,PUEBLA,SAN SALVADOR EL VERDE,PL,19.1608474,-98.3101797
1739,21144,PUEBLA,SAN SALVADOR HUIXCOLOTLA,PL,18.5514195,-97.4618442
1740,21145,PUEBLA,SAN SEBASTIÁN TLACOTEPEC,PL,18.2416726,-96.5102197
1741,21146,PUEBLA,SANTA CATARINA TLALTEMPAN,PL,18.3651345,-98.044764
1742,21147,PUEBLA,SANTA INÉS AHUATEMPAN,PL,18.2445784,-98.0103704
1743,21148,PUEBLA,SANTA ISABEL CHOLULA,PL,18.5940468,-98.2245261
1744,21149,PUEBLA,SANTIAGO MIAHUATLÁN,PL,18.3311359,-97.2630672
1746,21151,PUEBLA,SANTO TOMÁS HUEYOTLIPAN,PL,18.5327921,-97.5202032
1747,21152,PUEBLA,SOLTEPEC,PL,19.0709221,-97.4230401
1748,21153,PUEBLA,TECALI DE HERRERA,PL,18.5403717,-97.580889
1749,21154,PUEBLA,TECAMACHALCO,PL,18.530489,-97.4342298
1750,21155,PUEBLA,TECOMATLÁN,PL,18.0639457,-98.1851741
1751,21156,PUEBLA,TEHUACÁN,PL,18.2743864,-97.2331196
1752,21157,PUEBLA,TEHUITZINGO,PL,18.1954171,-98.1634054
1753,21158,PUEBLA,TENAMPULCO,PL,20.1016749,-97.2419488
1754,21159,PUEBLA,TEOPANTLÁN,PL,18.4247734,-98.1544534
1755,21160,PUEBLA,TEOTLALCO,PL,18.2810642,-98.4641767
1756,21161,PUEBLA,TEPANCO DE LÓPEZ,PL,18.3318247,-97.3341393
1757,21162,PUEBLA,TEPANGO DE RODRÍGUEZ,PL,20.0010125,-97.4746572
1758,21163,PUEBLA,TEPATLAXCO DE HIDALGO,PL,19.0438288,-97.5759821
1759,21164,PUEBLA,TEPEACA,PL,18.5758078,-97.5419564
1760,21165,PUEBLA,TEPEMAXALCO,PL,18.4408172,-98.3744598
1761,21166,PUEBLA,TEPEOJUMA,PL,18.4320815,-98.2701039
1762,21167,PUEBLA,TEPETZINTLA,PL,19.5801509,-97.5027511
1763,21168,PUEBLA,TEPEXCO,PL,18.3829879,-98.4125866
1764,21169,PUEBLA,TEPEXI DE RODRÍGUEZ,PL,18.3451661,-97.5534285
1765,21170,PUEBLA,TEPEYAHUALCO,PL,19.2931221,-97.2932106
1766,21171,PUEBLA,TEPEYAHUALCO DE CUAUHTÉMOC,PL,18.4847337,-97.5240903
1767,21172,PUEBLA,TETELA DE OCAMPO,PL,19.4900329,-97.48215
1768,21173,PUEBLA,TETELES DE AVILA CASTILLO,PL,19.5129844,-97.2725749
1769,21174,PUEBLA,TEZIUTLÁN,PL,19.4904766,-97.2139159
1770,21175,PUEBLA,TIANGUISMANALCO,PL,18.5839932,-98.2653589
1771,21176,PUEBLA,TILAPA,PL,18.3529692,-98.3323076
1774,21179,PUEBLA,TLACHICHUCA,PL,19.0656285,-97.2508807
1772,21177,PUEBLA,TLACOTEPEC DE BENITO JUÁREZ,PL,18.4057963,-97.3912743
1773,21178,PUEBLA,TLACUILOTEPEC,PL,20.1934555,-98.0408073
1775,21180,PUEBLA,TLAHUAPAN,PL,19.1949813,-98.3456636
1776,21181,PUEBLA,TLALTENANGO,PL,19.1012084,-98.2039539
1777,21182,PUEBLA,TLANEPANTLA,PL,18.515531,-97.5314629
1778,21183,PUEBLA,TLAOLA,PL,20.0813325,-97.5527403
